,Datetime,Tweet Id,Text,Username
34,2015-11-25 20:41:01+00:00,669616804155793408,"Lmao, bonzee falls in the field more times than the value of naira.  https://t.co/hUcPTquesB",Moose_dot
35,2015-11-25 16:05:38+00:00,669547501117177860,That Naira restricting tactic is really not working... Especially when everyone knows the true value of the Naira,aribabaJ
36,2015-11-25 14:09:13+00:00,669518202154651648,No wonder the value of  Naira drops on a daily basis like Sugarbelly's lies..,Ogbeni_Peter
37,2015-11-25 09:58:40+00:00,669455151736991746,BRIEF-SIM Capital Alliance Value Fund reports FY 2015 net operating loss before taxation of 17.2 mln naira https://t.co/IRwPrDIdDX,THEBULLS46
38,2015-11-25 09:41:21+00:00,669450794576560128,"@apheees_ng @lloydatiku @cchukudebelu Logically, the BH menace and the sharp drop in value of Naira will affect percentages.",TayoSays
39,2015-11-25 07:41:35+00:00,669420654614179840,"N43 deferential between official and parallel rate. 

This divergence is excessive &amp; shows Naira value is artificial https://t.co/4ZPrFWiVjC",Demoore90210
40,2015-11-25 07:12:06+00:00,669413234898767872,@LadyMacbethh89 we are getting there. Not yet a true reflection of the value of the Naira,SenatorEbydon
41,2015-11-25 07:03:11+00:00,669410990220554243,"You deserve a nobel for this tweet. ""@CrimsonAndTeal: Can the value of naira on black friday be also 50% off? Like 1$ = N100 😦😦""",monirocs
42,2015-11-25 06:55:04+00:00,669408944645894146,Can the value of naira on black friday be also 50% off? Like 1$ = N100 😦😦,Nia_also_long
43,2015-11-25 06:21:48+00:00,669400573570084864,"Naira has really lost it value ☺""@PRINCE_VIII: Once you break down N1k  Forget it, it's gone.""",SpecialSlim_
44,2015-11-25 06:07:21+00:00,669396936466763776,Picture Proof Of The High Value Of Naira In The Eighties: Picture Proof Of The High Value... https://t.co/Cx6RDPGh2m #nigeria @nairalikes,naijaperiscope
45,2015-11-24 20:17:23+00:00,669248468842622981,"""@Hadwonadeola: Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic""",daniezeez1
46,2015-11-24 20:06:56+00:00,669245838326022144,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,happyprettymom
47,2015-11-24 20:06:56+00:00,669245836841254913,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,ItzAdexzy
48,2015-11-24 20:06:56+00:00,669245836438564864,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,precious_pco
49,2015-11-24 20:06:55+00:00,669245835876524032,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,BobzyAlabi
50,2015-11-24 20:06:55+00:00,669245835541016576,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Liltohseyktb
51,2015-11-24 20:06:55+00:00,669245834735697920,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Jhay_chookie
52,2015-11-24 20:06:55+00:00,669245833955557376,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,ChukwumaEmmanu3
53,2015-11-24 20:06:55+00:00,669245833401929729,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Captain_Gt4
54,2015-11-24 20:06:55+00:00,669245832642719744,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Thatbigsecret
55,2015-11-24 20:06:55+00:00,669245832244260864,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,sammynowia
56,2015-11-24 20:06:54+00:00,669245831413760000,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,OnyedikachiR
57,2015-11-24 20:06:54+00:00,669245830704947200,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,ChrisOsadebay
58,2015-11-24 20:06:54+00:00,669245830109360129,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,seyiomowa
59,2015-11-24 20:06:54+00:00,669245829434109952,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,3Percentinc
60,2015-11-24 20:06:54+00:00,669245829027229696,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,kvngcheks
61,2015-11-24 20:06:54+00:00,669245828578480128,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Venapictures
62,2015-11-24 20:06:53+00:00,669245827563425793,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Dylan_Omes
63,2015-11-24 20:06:53+00:00,669245827286609920,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,cyberomes
64,2015-11-24 20:06:53+00:00,669245826724552704,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,kolded512
65,2015-11-24 20:06:53+00:00,669245826409992193,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Mckenzie_IMC
66,2015-11-24 20:06:53+00:00,669245825835397120,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Moklassique
67,2015-11-24 20:06:53+00:00,669245825130729473,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,sammy_klick
68,2015-11-24 20:06:53+00:00,669245824430292992,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,steriodsbox
69,2015-11-24 20:06:53+00:00,669245824161878016,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,alfaruqstories
70,2015-11-24 20:06:52+00:00,669245823419453441,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Ododosheriff
71,2015-11-24 20:06:52+00:00,669245821653663745,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,iamChrisios
72,2015-11-24 20:06:52+00:00,669245819833290752,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,I_am_Tynnie
73,2015-11-24 20:06:51+00:00,669245819384557570,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,otitolojuidris
74,2015-11-24 20:06:51+00:00,669245819082510336,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Vic_draj
75,2015-11-24 20:06:51+00:00,669245818432425984,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,KING_NIKII
76,2015-11-24 20:06:51+00:00,669245817174126592,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Tamey_xo
77,2015-11-24 20:06:51+00:00,669245816167534592,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,yomsiam
78,2015-11-24 20:06:50+00:00,669245814418464768,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,diddy_uzzy
79,2015-11-24 20:06:50+00:00,669245813101457408,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Kellykool1212
80,2015-11-24 20:06:49+00:00,669245809758605312,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,ishakuofficial
81,2015-11-24 20:06:48+00:00,669245804222091264,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,dmax1_
82,2015-11-24 20:06:47+00:00,669245802074673152,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,OgZandii
83,2015-11-24 20:06:46+00:00,669245797704200193,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,SirMilner
84,2015-11-24 20:06:46+00:00,669245794583625728,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Synero123
85,2015-11-24 20:06:45+00:00,669245793023299584,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,Robinzin_Flowz
86,2015-11-24 20:06:45+00:00,669245791572131840,Picture Proof Of The High Value Of Naira In The Eighties  ?  #unilagmusic,batonso
87,2015-11-24 20:06:39+00:00,669245767962398720,Picture Proof Of The High Value Of Naira In The Eighties: At times when we are told about how the Naira had mo... https://t.co/evtLNGw4tR,nairaland
88,2015-11-24 19:42:18+00:00,669239638486306816,@danleety @Uzomariano which then has impacted the value of the naira to fall in the parallel market. Is that simple enough for you?,yinkanubi
89,2015-11-24 19:32:16+00:00,669237113657950208,Picture Proof Of The High Value Of Naira In The Eighties https://t.co/IUc882O0xv,Google_My_Boobx
90,2015-11-24 19:24:38+00:00,669235193786540033,Picture Proof Of The High Value Of Naira In The Eighties https://t.co/0jICd83Hh0 https://t.co/v5xWPuvP1a,marodgreat
91,2015-11-24 19:24:14+00:00,669235092510896128,https://t.co/C7MpVsg3L2 Picture Proof Of The High Value Of Naira In The Eighties… https://t.co/f24nwzVgwA,marvellous997
92,2015-11-24 19:08:49+00:00,669231214797193217,@Akamba79.  There was more than enough money for Murtala to use that time when value of naira was strong,Owusoya15Owuso
93,2015-11-24 19:04:05+00:00,669230023430180865,Picture Proof Of The High Value Of Naira In The Eighties https://t.co/mYuKg0IZtT,Titcombemic
94,2015-11-24 13:00:14+00:00,669138454467485697,Find Out the #Naira #Value of #CustomerService in #CustomerServiceFYSB https://t.co/At415DA78W @smedaninfo,learning_bee
95,2015-11-24 09:13:56+00:00,669081505185062914,Sometimes the value that comes out of the heart is far more priceless than the dollar or naira in his pocket.#TheAlmightyFormula#,KAsegieme
96,2015-11-24 07:49:29+00:00,669060251958845440,The value of the Naira faces significant pressure in the short-to-medium term. - @InvestmentsFSDH  https://t.co/wMlw5MBIsz,proshare
97,2015-11-24 00:16:06+00:00,668946156936937473,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/ByNhXTklN4",ayoli2013
98,2015-11-23 21:13:49+00:00,668900281908789248,Global liquidity to drive naira value as CBN confronts new era - (via FinaBiz) https://t.co/2Rxf3UChnd,finabiz
99,2015-11-23 20:18:19+00:00,668886316814241794,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/V8CXHtFtKr",Newsdesk247
100,2015-11-23 17:32:01+00:00,668844463209496576,Naira busy losing value and shit.,Nsr__7
101,2015-11-23 15:57:22+00:00,668820645195571200,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/rAAe3fHgZN",Newsdesk247
102,2015-11-23 06:05:20+00:00,668671656152473601,@benmurraybruce  Pay Can be reduce if the Naira has value for instance N100 to a $,theshuwa
103,2015-11-22 15:29:39+00:00,668451281342734336,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/SRKybdJ16P",Musafuntua26
104,2015-11-22 14:30:19+00:00,668436348341264384,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/bvmsVMQSkf",sajonesdajini
105,2015-11-22 13:56:00+00:00,668427712218951680,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/RFQxQsEeT5",godwinjuniordpf
106,2015-11-22 13:37:02+00:00,668422941839880196,"@ClassicFM973 @jimidisu Dollars meant to keep the value of the naira, through national carrier all being thrown out,nothing to show",olabode5
107,2015-11-22 09:53:57+00:00,668366799654793216,"Wada vs Audu
PDP vs APC
Old 100 naira note vs New 100 naira note
Same Value!
#prayfornigeria",EmitopeVictor
108,2015-11-22 09:32:02+00:00,668361284472209408,"@airtel_care stop taking my money wrongly, kindly put back my money. I complained then they start sending 0 naira as dat value added service",flofloxy
109,2015-11-22 09:27:55+00:00,668360250442010624,"Sunday, 22/11/2015
Headline News

**I’ll make Naira equal in value to dollar, says Buhari

**Buhari urges... https://t.co/m0XIVg6FKD",babsleo2011
110,2015-11-22 08:56:41+00:00,668352390517686272,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/Dp57J8VfOu",saleefans
111,2015-11-22 08:27:27+00:00,668345033582583808,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/GE0XWJkM9o",lawgroup
112,2015-11-22 08:26:57+00:00,668344904364507137,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/xkEWL7YgBk",lawgroup
113,2015-11-22 05:57:59+00:00,668307415687892992,"@KLM Thanks, I just sent a direct message. I made a reservation which is in usd, want to know the value in naira",missvenus1
114,2015-11-22 02:09:07+00:00,668249820818092032,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/2iNZcej56o",kelvinhill19
115,2015-11-22 00:06:49+00:00,668219044777062401,@Claritamonae + naira has been shit in value for years so the conversion u just did....obviously would make ur case but break mine,femi_harper
116,2015-11-21 21:50:35+00:00,668184758925574144,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News
...........
REMINDER!",CitizenBankole
117,2015-11-21 19:26:55+00:00,668148604939317250,I will make naira equal in value to dollar – Buhari https://t.co/D8I4ZOmo8T #Veenaija,veenaija247
118,2015-11-21 19:18:43+00:00,668146541232689153,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/4kTtzPqNDv",EbunWilliams
119,2015-11-21 19:16:22+00:00,668145947298422784,"I’ll make Naira equal in value to dollar, says Buhari https://t.co/gCzEDaifxn",atu_christian
120,2015-11-21 14:40:11+00:00,668076445705641984,"I’ll make Naira equal in value to dollar, says Buhari - Vanguard News https://t.co/5wmUVWmpSi",emejik
121,2015-11-21 11:46:40+00:00,668032777770680321,Help your MCM get the best value from every naira &amp; kobo spent on Phones|Tablets|PC/Mac when they #TalkToACEGADGETS,ace_gadgets
122,2015-11-21 11:07:19+00:00,668022873680809984,Global liquidity to drive naira value as CBN confronts new era - (via FinaBiz) https://t.co/2Rxf3UChnd,finabiz
123,2015-11-20 20:07:00+00:00,667796304307855360,"@airtel_care 1) I was  billed 20 naira 4 value added service,  dis eve I got an sms frm Airtel saying 20naira has been deducted for 278 sub.",GNEgwu
124,2015-11-20 10:52:16+00:00,667656698710982656,“we maintained undervalued real effective exchange rate. Delayed adjustment of naira value is dangerous cause investors don’t wait” Soludo,9grrepublican
125,2015-11-20 07:49:01+00:00,667610585287159809,I will make naira equal in value to dollar – Buhari https://t.co/D8I4ZOmo8T #Veenaija,veenaija247
126,2015-11-20 06:35:36+00:00,667592107947909120,"Anyways whenever y'all are ready to let the naira discover its real exchange rate value , I'll be ready to swoop in and profit from the",M3tAt3M
127,2015-11-19 17:33:55+00:00,667395391847923713,I will make naira equal in value to dollar – Buhari https://t.co/D8I4ZOmo8T #Veenaija,veenaija247
128,2015-11-19 15:09:30+00:00,667359046379429888,"Let's admit it ,the Buhari Government have being a disaster in 6months. The Value of the Naira depreciating daily. #Nigeria",ZinaSpeaks
129,2015-11-19 13:54:12+00:00,667340097696567296,@247frolic Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/VJMjFR4eKc,thorlanytroy1
130,2015-11-19 13:54:08+00:00,667340080915197952,@247frolic Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/xcKokZQCCe,yomhazhy
131,2015-11-19 13:54:06+00:00,667340072652402689,@247frolic Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/lE8IDiRQ8T,Ihiegbulem
132,2015-11-19 13:54:04+00:00,667340064544845824,@247frolic Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/PUaWgAoayD,griff_talka
133,2015-11-19 13:54:02+00:00,667340055652864001,@247frolic Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/C4xLb3Xs7Z,Prinzpopo11
134,2015-11-19 13:54:00+00:00,667340046970720260,@247frolic Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/ZQcNnXjsYT,Zeczino
135,2015-11-19 13:53:58+00:00,667340038733074433,@247frolic Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/BIQsZBIrSV,HabuSadeik
136,2015-11-19 13:27:23+00:00,667333350844043265,Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/lAxHoHkw3J,speakout360
137,2015-11-19 12:10:32+00:00,667314009431932930,@dammie24 its not even abt the money. Bro the naira aint got value.. 150k aint even shit in this lagos for u to bag that life.,gboyeezy
138,2015-11-19 12:00:09+00:00,667311397743661056,"Once he stops listening to #theMoney, my dear his value has dropped like naIra @iam_Davido",shishiben
139,2015-11-19 06:50:44+00:00,667233528816488448,"They promised to equate naira face-value with a dollar,
NOW, A DOLLAR GOES FOR OVER #220.",Austinokai
140,2015-11-18 23:04:11+00:00,667116116053917698,See Old Photo Of CBN Staff Setting Value Of Naira In Lagos ( 1987 ) https://t.co/5Q1PMamgxO https://t.co/60uR9860GZ,DeltaXclusive
141,2015-11-18 23:01:41+00:00,667115486606290945,See Old Photo Of CBN Staff Setting Value Of Naira In Lagos ( 1987 ) https://t.co/yp7lPci9Gf https://t.co/C3EGmSLdm1,DeltaXclusive
142,2015-11-18 23:01:39+00:00,667115481216618496,See Old Photo Of CBN Staff Setting Value Of Naira In Lagos ( 1987 ) https://t.co/XRn8LILvYV https://t.co/PSbTBp9LKl,DeltaXclusive
143,2015-11-18 22:55:35+00:00,667113955219795968,See Old Photo Of CBN Staff Setting Value Of Naira In Lagos ( 1987 ) https://t.co/VHdMLtIpxy https://t.co/x9qTXkNaq5,UgbomaBovi
144,2015-11-18 22:39:48+00:00,667109982001729536,See Old Photo Of CBN Staff Setting Value Of Naira In Lagos ( 1987 ) https://t.co/iCzYo9CIuo,DeltaXclusive
145,2015-11-18 22:05:54+00:00,667101448128303104,"#ThrowbackWednesday

CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/6AAIE0tFHc",infonaija
146,2015-11-18 22:00:21+00:00,667100054872793092,Naira that has even dipped in value just this year sef,BohemianBoujee
147,2015-11-18 17:25:16+00:00,667030825289035776,Checkout This Throwback Photo of CBN Staff Setting Value of Naira in Lagos in 1987 https://t.co/MZ7jQ3OetJ,IBrought2uNG
148,2015-11-18 17:01:26+00:00,667024826893250562,Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987 https://t.co/SypZbQyHRq,Google_My_Boobx
149,2015-11-18 16:56:37+00:00,667023616538611712,Checkout This Throwback Photo of CBN Staff Setting Value of Naira in Lagos in 1987  https://t.co/zW5r8qIler,Tori_Nigeria
150,2015-11-18 15:39:36+00:00,667004233636450304,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,i_amchriis
151,2015-11-18 15:39:33+00:00,667004221682642944,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,SHOBBx
152,2015-11-18 15:39:31+00:00,667004214640427008,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,timeshi1
153,2015-11-18 15:39:29+00:00,667004205731737600,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,MisterXplicit
154,2015-11-18 15:39:29+00:00,667004203626196992,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,Dayo_styls
155,2015-11-18 15:39:26+00:00,667004191794032640,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,happyprettymom
156,2015-11-18 15:39:25+00:00,667004190145691648,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,ItzAdexzy
157,2015-11-18 15:39:25+00:00,667004189915000832,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,precious_pco
158,2015-11-18 15:39:25+00:00,667004188996468736,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,titoberryy
159,2015-11-18 15:39:25+00:00,667004188715384833,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,BobzyAlabi
160,2015-11-18 15:39:25+00:00,667004188203708416,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,Liltohseyktb
161,2015-11-18 15:39:25+00:00,667004186727321601,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,Jhay_chookie
162,2015-11-18 15:39:24+00:00,667004186047807488,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,ChukwumaEmmanu3
163,2015-11-18 15:39:24+00:00,667004185649418244,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,Captain_Gt4
164,2015-11-18 15:39:24+00:00,667004185280311296,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,Thatbigsecret
165,2015-11-18 15:39:24+00:00,667004184542101504,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,sammynowia
166,2015-11-18 15:39:24+00:00,667004183434780673,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,OnyedikachiR
167,2015-11-18 15:39:24+00:00,667004182444937217,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,ChrisOsadebay
168,2015-11-18 15:39:23+00:00,667004182029668353,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,seyiomowa
169,2015-11-18 15:39:23+00:00,667004181517996034,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,3Percentinc
170,2015-11-18 15:39:23+00:00,667004180788150273,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,kvngcheks
171,2015-11-18 15:39:23+00:00,667004179592843264,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,Venapictures
172,2015-11-18 15:39:23+00:00,667004179005620225,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,Dylan_Omes
173,2015-11-18 15:39:23+00:00,667004178175148033,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,cyberomes
174,2015-11-18 15:39:22+00:00,667004177369858049,#BacktoSender_jaywon Checkout This Throwback Pic Of CBN Staff Setting Value Of Naira In Lagos In 1987,kolded512
